id,def_spacing
3841-1,55.35076442803438
3841-2,71.19015668147452
3842-1,171.34073163705253
3842-2,143.20698415149897
3843-1,35.467113425715496
3843-3,244.03555226532785
3843-5,151.8339909597038
3843-6,152.41106329182355
3843-7,186.2182894037919
3843-9,145.72853568998562
3844-2,193.6003027681567
3844-3,233.2147981466764
3844-4,120.19085499776449
3844-5,161.77390966527855
3844-6,109.48528968648195
3844-7,121.91892642218934
3844-9,173.2114321190636
3844-10,72.78837512254086
3845-1,224.5427890600855
3845-2,168.01971522534717
3845-3,52.314540985139516
3845-4,40.872193911572936
3845-6,33.08477026850801
3845-8,55.798113043211
3845-9,55.04514151036595
3846-1,99.0636206002257
3846-2,133.63229322959887
3847-1,96.16178680701489
3847-2,117.87258039145149
3847-3,125.38785038468473
3847-4,164.69603746501605
3848-1,131.31571601102888
3848-3,234.12492993365026
3848-4,76.0356373290623
3848-5,239.28881198421163
3848-7,95.07383483445864
3848-8,167.64263081250408
3848-12,348.92995657142296
3848-13,91.47499525762785
3848-14,321.295490373856
3848-15,163.59667617686898
3848-20,92.4010663490509
3848-21,224.34990354509813
3848-22,298.7439962199369
3848-23,107.83549936190434
3848-24,154.99087012144528
3848-25,150.59900852460567
3848-26,196.60934748857522
3849-1,141.0101540943275
3849-2,190.6456657149654
3850-2,127.24947856329152
3851-1,224.34895036165005
3851-2,139.29559301703466
3852-1,121.52218859035872
3852-2,143.92197898533868
3852-4,57.49185968120827
3852-5,109.91649758073905
3853-1,99.38720297114969
3853-2,265.83269797181333
3853-3,175.57270403139296
3854-1,153.06730093077636
3855-1,213.0827106361084
3855-3,68.93555930443188
3855-4,186.11274232040955
3855-6,266.55493173197
3855-8,228.04070794663266
3855-10,144.1022109626182
3856-1,180.37831457910423
3856-3,369.1270421458097
3856-4,91.44597123887672
3856-5,172.2508942739331
3856-6,87.199960415134
3856-8,153.96310652049982
3856-10,299.3549311108864
3856-12,305.7148652780529
3856-16,95.40250935780772
3856-18,116.01291202948616
3856-19,69.11170088495903
3856-20,40.685150107491154
3856-21,150.1604633697723
3856-22,123.54409243180788
3856-23,142.07977522920874
3856-24,186.68120645365016
3856-27,163.5058712466523
3856-28,163.36226790704518
3856-30,112.0618437459774
3856-32,116.05786012199371
3856-35,239.0699098215283
3856-36,73.58819937557641
3856-37,89.07485607868739
3857-2,81.20017648236615
3857-3,162.74556352486982
3857-4,39.48387418514767
3857-6,158.81485640682558
3857-7,44.25508311142562
3857-8,114.3871101753115
3857-9,201.41019917456924
3857-10,185.64728035814932
3857-11,273.25624177778695
3857-12,53.75790549438486
3857-15,81.5182229275533
3857-19,245.0049897658721
3857-21,27.34419609325323
3857-22,81.99729978595099
3857-23,246.07413225297648
3857-24,198.74206024350585
3857-28,54.113429268973505
3857-29,311.9949176559404
3858-2,136.9610586463873
3858-3,222.13670183789566
3858-4,159.11876677142118
3858-5,234.02190811773843
3859-1,39.06122178197177
3860-3,154.53725763477271
3860-5,293.4359595147888
3860-6,166.15635549735748
3860-7,337.69642898480083
3860-8,75.4289669554156
3860-10,142.47805926159026
3860-11,344.01246431909055
3860-12,181.50519466369718
3860-14,147.04721845465338
3860-16,80.72114180125708
3860-17,106.98242864686608
3860-18,53.03076559598105
3860-19,232.09389241845506
3860-20,59.70804301982625
3860-21,144.14510991124342
3860-22,179.32985130667447
3860-23,312.9318052199243
3860-25,115.8377186126379
3860-28,234.6583921068932
3861-1,209.00863889514744
3861-2,190.43580372186045
3861-5,226.0735724886448
3861-8,142.92700029220305
3861-9,316.7572470341687
3862-1,285.2207992863175
3862-2,127.05938615444643
3862-3,123.29435967684128
3862-4,116.19623929778038
3862-5,110.54175981995434
3862-6,98.58464702043891
3862-7,130.49855419339445
3862-8,176.88182563521804
3862-9,105.60599229136191
3862-10,206.07334033953276
3862-11,24.54046348966176
3862-12,80.54094001368995
3862-13,119.1532649094429
3862-14,41.0556157487496
3863-1,100.87861554639984
3863-2,216.07099707684085
3863-3,99.84685288561104
3864-1,273.39451235062074
3864-2,343.1447343764793
3864-3,234.5359700696249
3864-4,322.91488445623384
3864-5,215.71592028710594
3864-7,252.97305946898427
3864-10,70.90115909014573
3864-13,139.83120943017136
3864-14,93.57712690456827
3864-15,62.8325708928528
3864-16,81.1186235432025
3864-17,112.97120456544155
3864-18,346.7927236083009
3864-19,56.042503175002864
3864-21,181.60750218182045
3864-22,293.78635329196163
3864-25,234.97786135829926
3864-26,98.73357447173873
3864-27,231.62830053654926
3864-28,273.33536119096345
3864-29,197.58647077359907
3864-31,120.3860046198405
3864-32,84.53646795228474
3864-33,276.29742434661125
3864-36,200.53322484396188
3864-37,210.83264747729663
3865-1,147.1498176719814
3865-2,301.80568677252825
3865-5,230.55725536515968
3865-6,138.85687569871533
3866-1,96.50579007246486
3866-2,88.137868099357
3866-4,156.85158756754674
3867-1,237.9077766359574
3868-1,215.63378203320633
3868-2,84.05913642095084
3868-3,197.40380211276658
3868-4,67.43215603825092
3868-5,235.71058127746028
3868-7,75.3429145730712
3869-2,214.58297936066762
3869-3,220.42656661630133
3870-2,219.77378243557723
3870-3,133.9015487314001
3870-5,74.06684996257736
3870-7,102.56197058121688
3871-1,401.96148776309064
3871-2,203.18408295265257
3871-3,163.41180469475302
3871-4,93.40782608639333
3871-5,235.57722408447887
3871-8,185.12806641471707
3872-3,308.3425921419911
3872-5,91.21196068611198
3872-6,60.49699850635375
3874-2,211.31955957830223
3874-4,218.91458951913893
3874-6,88.37716928986242
3874-7,292.05548225134066
3874-8,215.5018479781312
3874-9,119.55204477075038
3874-10,169.58511508328183
3874-11,150.39726458073494
3874-12,179.8264867090886
3874-16,70.40399793171233
3874-17,108.78856030669249
3874-18,279.3219427905907
3874-19,250.33645250504253
3874-20,175.7045843680964
3874-21,138.86857705535306
3874-23,117.01382385291868
3874-24,329.6018737253059
3874-25,154.198765793971
3874-26,190.66201837091953
3874-27,252.7695262818442
3874-28,183.5690579070906
3874-29,218.36691362030246
3874-30,82.8988787909476
3874-31,110.97213255240035
3874-32,128.2858077735351
3874-33,334.60852779593984
3874-34,79.17936232833426
3874-36,89.17775203012543
3874-37,61.9695517286854
3874-39,136.9308490436133
3874-40,190.916911871779
3874-41,30.14079335590597
3874-42,110.11186096590313
3874-43,122.03387858879705
3874-45,175.19776229695714
3874-47,160.2866322817996
3874-50,199.29370944312154
3874-51,101.41258469518294
3874-53,223.57510992722973
3875-1,147.68103890494285
3876-1,96.31028357025635
3876-2,107.45752950190008
3876-3,81.18152889928896
3876-4,80.6956100973191
3876-6,124.49150925271843
3876-8,108.38430965558615
3876-11,108.37634537178474
3877-3,75.36771095647919
3878-1,93.35787096786805
3878-2,208.41092383590055
3878-3,136.18044314157976
3878-4,77.72863154855258
3878-5,92.27443965165867
3879-1,126.69495675915324
3879-2,173.05776262070958
3879-3,123.20348661291234
3879-4,95.54725829531367
3879-5,61.46350322050148
3880-1,214.72514200354283
3880-2,48.05323640555278
3880-3,144.04979772611648
3880-4,65.11820552922867
3881-1,113.2876121992822
3881-2,83.60801336730589
3881-3,97.63807457697123
3882-2,91.87712879957664
3882-4,28.01248913648584
3882-5,59.53948352630045
3882-7,105.38406921060897
3882-8,336.3457188536462
3882-9,208.33051393804885
3882-11,162.06195660522303
3882-12,271.41687484174645
3883-2,130.68549669436266
3883-3,394.4045665561972
3883-4,213.81340789351066
3883-5,211.28359539810765
3883-7,134.6547836733597
3883-8,128.76031294973524
3883-9,83.06983642624664
3883-11,175.89949148861763
3883-13,31.48734949696852
3883-14,213.82786662058427
3883-15,139.95740478736366
3883-16,46.55665563501044
3883-19,79.81169035264882
3883-20,66.5127896031967
3883-21,193.4765885843725
3883-23,98.49742029150616
3883-24,63.53919481529829
3883-27,255.5123565780931
3883-28,52.76707088554585
3883-29,165.2048192696426
3883-31,74.6449484948015
3883-32,176.94720941813696
3883-34,22.202889902105767
3883-36,91.21878222455166
3883-37,241.9791088133844
3883-39,138.85715725710463
3883-41,110.19111361409023
3883-43,184.25077312371525
3883-44,226.7824557382445
3883-46,196.76091122062633
3883-47,54.04854490610512
3883-48,311.2533148691882
3883-49,141.75743136498556
3884-1,161.73923040529792
3884-2,58.94747085599917
3885-2,209.47930816619697
3885-3,201.0960537004857
3885-5,209.11850181881465
3885-6,69.8735885771764
3885-8,222.09247201218193
3885-10,116.19054855211789
3885-11,91.51973175130024
3886-1,292.71640592757603
3886-2,131.28442414345818
3886-3,95.49033744909107
3886-5,60.87225573343778
3886-6,235.66086200684822
3887-2,66.98501578245427
3887-3,209.31249340786889
3887-5,138.9648064307513
3888-2,146.4756223044419
3888-3,129.50618283140147
3889-1,61.35046061340893
3890-1,162.18304998850573
3890-2,83.05823807144998
3890-3,140.86830481490978
3890-4,247.79222511409893
3890-5,40.3757804877082
3890-6,216.9627915969429
3890-7,83.80058693629137
3890-8,128.80280050272398
3890-9,133.3044810942275
3890-12,143.611516747262
3891-2,105.30893671676972
3891-3,386.6567699180764
3891-4,51.68673884996042
3891-5,126.66782651770995
3891-6,86.07219684391407
3892-1,65.9430598749141
3892-3,117.48400888391987
3892-4,70.15195449243961
3892-5,79.67993614106426
3892-8,246.59687284001689
3892-9,47.98005473147839
3892-10,292.33602854148216
3893-1,227.2748468397051
3893-2,162.20273339850883
3893-4,94.21817167417072
3893-5,120.93562339233895
3893-6,127.5916385369246
3893-8,128.3318044113346
3893-9,144.2689422672515
3894-1,54.221701516203325
3894-2,259.84338495441045
3894-3,103.03803624454275
3895-2,97.94278976096189
3896-1,33.26143428593281
3896-2,77.92108167234292
3896-3,67.9390465109926
3896-4,48.92425398119076
3896-5,43.61478745193398
3896-6,110.65731654373548
3896-8,328.4278503464035
3897-1,127.25963996745169
3897-4,166.72604200318992
3897-7,86.30127672874818
3898-1,73.97922961711231
3898-2,165.29008057211274
3898-3,129.1372749892805
3898-4,60.55853641175504
3898-5,144.3875576517122
3899-1,92.41447867231909
3899-2,271.03215743466717
3899-3,147.22175089726124
3900-1,259.24505560558555
3900-4,83.89419692087797
3900-5,56.19573647381872
3900-6,160.88744512827034
3901-1,54.433547335875716
3901-2,118.91027558240327
3901-3,90.72375452881438
3901-4,130.28269782700187
3901-5,114.34726373280046
3901-6,133.56620801316262
3902-1,196.4124826020626
3902-2,165.3968804369938
3902-4,138.98220053302794
3902-6,37.38547002325038
3902-7,169.35514891435037
3903-1,73.15767459631627
3903-2,178.43427036015467
3903-4,267.19411925150985
3903-5,40.67599220921613
3903-7,256.8190728834253
3903-8,233.32404845943182
3903-9,195.7593025185999
3903-10,159.3417104319792
3904-2,103.25120806927407
3905-1,159.20529809640118
3905-2,50.70045194389422
3905-3,68.4645492707873
3905-4,46.65155004113751
3905-5,194.09400834648
3905-7,152.04430606086254
3905-8,83.29445525721346
3906-3,207.2105877126245
3906-4,69.67253280428099
3906-5,61.768455295696526
3906-6,339.72955626258886
3907-1,30.592361880024555
3908-4,132.54458896408931
3909-1,155.68509779466774
3911-1,166.6542448763978
3911-3,170.6618506606535
3911-4,142.14508121687754
3911-5,330.65413722855044
3911-6,106.46071918337407
3911-7,174.51315701361887
3911-8,157.45944811475593
3911-9,211.5887296710702
3911-10,63.5423397259016
3912-2,84.96291391626833
3912-3,182.3033085117454
3912-4,62.099246656784395
3912-5,71.47471705918608
3912-6,189.83270135117837
3912-8,53.89601214202662
3913-1,112.29012038493816
3913-3,136.55432709148909
3914-1,190.5636270944201
3915-1,76.67984264010184
3915-2,38.56666966087508
3915-5,32.43675353503464
3915-6,201.39896557422617
3916-1,145.95324751138565
3916-3,150.24982549779844
3916-4,158.31917042821863
3916-6,269.34368543364263
3916-7,183.5012690681765
3916-8,306.0266910148491
3916-9,58.75069626727873
3916-10,183.85771903118666
3916-11,279.5200597365849
3916-12,35.50278301691364
3916-13,107.23148071203877
3916-14,162.67281859263312
3916-15,96.14770940238725
3916-16,151.91978044157145
3916-17,87.0825531340227
3916-18,221.07730971134106
3916-19,280.5318200460148
3917-2,150.82932879400792
3917-3,191.87762534920495
3917-4,72.26955466800962
3917-7,243.11761869552788
3917-8,276.48542185818553
3918-2,129.16552213336513
3918-3,178.56709965780556
3918-4,210.55567519529865
3919-1,90.32322191921376
3919-2,73.89946282311374
3919-3,29.978321460670642
3919-4,301.84673599992675
3919-5,50.730152427564086
3919-7,57.839654114159885
3919-8,84.39165502213496
3919-9,24.924257209521244
3919-10,76.6344488506593
3919-11,180.89986131867772
3919-12,42.50860126457201
3919-14,124.23797336970104
3919-16,88.58739698693728
3919-17,158.7086280781598
3919-18,204.7284996393651
3920-2,88.2269347474805
3920-3,120.13196161459788
3920-6,174.63130887170325
3921-1,95.19940457145759
3921-2,38.298152968202345
3921-5,92.82787902508778
3922-1,176.49048067181548
3922-2,62.46281439586039
3922-4,88.81336072074285
3922-8,112.03511160678067
3922-9,290.8958155318751
3922-10,160.18379496593184
3922-12,52.37946894312128
3922-13,117.67995649044468
3922-14,162.67371893813868
3922-15,94.931365029794
3922-16,225.19732776341812
3922-17,70.66734653236335
3923-2,64.26926172559276
3923-3,133.92708759376785
3923-6,315.38601487651135
3924-1,64.09839280007827
3924-2,80.41432303449528
3925-2,95.57245116172827
3926-2,65.85402883581605
3926-3,63.832986180524586
3927-1,102.83542651465063
3927-2,240.39745833048926
3927-3,59.950751980730644
3927-4,53.75206994034231
3928-3,155.71536088707074
3928-4,46.352181708231775
3928-6,97.10001201978655
3928-9,306.0294144951288
3928-10,231.48549376416247
3928-11,109.5406764395783
3929-1,246.66506367882744
3929-4,154.6304473848685
3929-7,225.3850100752813
3929-9,216.99419750801343
3929-10,104.30616328953408
3930-1,186.27745285992387
3930-2,197.2225324118898
3930-3,193.45312853327704
3930-4,111.05719125860237
3930-5,103.7169715281485
3931-1,49.58966515331282
3931-2,46.364916921167435
3931-3,160.81583587100118
3931-5,91.39770724825098
3931-6,74.86613930578653
3932-1,209.58202238068588
3932-4,34.67727169096096
3932-5,177.8560920976688
3932-6,60.28360110868039
3933-1,189.36689106875747
3933-3,138.34707792062602
3933-5,107.9074224451715
3933-6,165.6445070759894
3933-7,224.04876924720315
3933-8,104.46822328656171
3933-9,68.33246921915259
3933-10,133.52783759614584
3933-11,114.8748851991602
3934-2,80.49777070205235
3934-4,113.11896125050392
3934-5,150.2424700110463
3934-6,212.6859864417347
3934-7,267.09596313614884
3934-9,110.75281017942052
3934-10,178.37291394019428
3934-11,187.74396308469989
3934-13,98.38899571106668
3934-14,112.13906711871527
3935-1,114.68857331331594
3935-2,194.23377735778365
3935-3,285.76001850957334
3935-4,203.42343588797223
3935-5,175.09874194386623
3936-1,121.21032023771534
3936-2,142.27769398547832
3936-3,129.76881941869203
3936-4,253.97692707867634
3936-7,64.20013211105666
3936-8,101.67354699656042
3936-9,160.70177007669247
3936-10,57.86075015571561
3936-12,203.87200362817748
3936-14,138.26044900172522
3936-15,173.98659575688362
3936-16,168.70558191020302
3936-17,143.44161647809187
3936-18,223.903626137797
3936-19,115.59701483232914
3936-20,221.69030748328888
3936-21,200.48639714656906
3936-22,194.9201858030815
3936-25,188.25416872765743
3936-26,80.6010614817394
3936-30,231.9284457745457
3936-32,99.39702164171877
3936-33,69.00285267513925
3936-34,76.17041074876386
3936-35,228.35102301596555
3936-36,305.7321441419744
3936-37,208.97150857810811
3936-38,63.66798570289792
3936-40,129.97188375137148
3936-41,287.8478757556212
3936-42,107.86776973193787
3936-43,156.81845409281956
3937-2,286.6587903531828
3937-3,222.09346760624436
3937-4,235.7163505801385
3937-5,279.2665194198263
3937-8,110.62749360800194
3938-1,183.06845624369078
3938-4,139.06936407515803
3939-2,203.63100902180247
3939-4,181.18795477594875
3940-1,46.98825476463355
3941-2,238.60476720274275
3942-2,62.654029669638476
3942-3,164.7200634485656
3942-5,109.68420772819854
3942-7,116.48856095343764
3942-9,21.759803503852908
3942-10,172.0096879511969
3942-11,103.61426322563031
3942-13,203.89605322972375
3942-14,211.52496509089542
3942-15,66.9768444974759
3942-16,62.09828636252247
3942-18,120.59185055890339
3942-19,214.01840579693595
3942-20,208.06731712901143
3942-22,87.83392469243337
3942-23,155.9513059407178
3942-24,190.05631331403163
3942-25,149.301162321784
3942-26,73.0321303427466
3942-27,66.88048810649502
3942-28,33.02502021508292
3942-30,52.5265832862417
3942-32,182.86097433615748
3942-33,92.29999643529247
3942-34,99.68567188353063
3942-35,80.37252991259152
3942-37,168.9362007482406
3942-38,185.91443909135546
3942-40,39.40306578978043
3942-42,121.7030129610065
3942-43,32.91879330975361
3942-44,47.566695996407105
3942-45,254.7454341192996
3942-46,108.1959068295638
3943-1,128.09322103507805
3943-2,171.49845068814489
3943-3,150.3130930803838
3944-1,71.19683763617377
3945-1,209.16955240106142
3945-2,78.72593334872772
3945-3,42.102569698922935
3945-4,61.02926472347144
3946-1,225.97616385147808
3946-2,158.33411431581612
3946-3,97.40510932636357
3946-4,90.24705878507608
3946-5,195.22464956085054
3946-7,156.95167096987308
3947-2,63.53553640854466
3947-3,169.07225658427876
3948-1,109.85194023202064
3948-2,160.7366857719902
3948-3,310.73647263088867
3948-4,167.05532756009154
3948-5,86.1475592711081
3948-7,299.0938075319326
3948-9,127.5080088477988
3948-10,110.42236696116356
3948-11,171.62613152404
3948-12,119.80880210348107
3948-15,276.4581033360863
3948-16,137.83381742516553
3948-17,70.37096660690474
3948-18,138.17479791157825
3948-20,97.58905796573275
3948-21,81.8001061521004
3948-22,86.54872607661906
3948-24,92.28610289739865
3948-28,116.41277365369297
3948-29,114.61012224671154
3948-30,314.77572784155365
3948-31,70.57082793451389
3948-32,127.23781050860885
3948-33,229.13566075058293
3948-35,172.17942181632895
3948-37,55.47488030354498
3948-38,111.91533935712701
3948-39,137.16828594545518
3948-40,98.86439463867339
3948-41,217.78326763328357
3948-46,72.0503262298813
3948-47,97.08181843285877
3948-49,221.31183144533745
3948-50,20.931763755172142
3948-53,299.752574839334
3949-1,28.070276841264103
3949-2,192.63202791816704
3949-3,192.03407655552843
3950-2,217.21096499060434
3950-3,210.98876989995404
3950-4,273.51075365691673
3950-6,152.66419514594736
3950-7,169.96126485654068
3951-2,254.52445031651402
3953-1,131.85179330943248
3953-2,178.87542867933598
3953-3,104.60396433082065
3954-1,144.72021032310624
3954-2,107.40463057671002
3954-3,161.77503950388996
3954-4,245.77849018961706
3954-6,161.74714200766243
3954-7,87.53481975440195
3954-9,248.79552144824788
3954-10,94.12482324714324
3954-12,41.15076056002591
3954-13,220.33914494760197
3954-14,13.85935349944765
3954-15,166.03703152587562
3954-16,139.01091557263686
3954-17,131.8995164566337
3954-18,105.66768556450774
3954-21,292.6918587379939
3954-24,57.2615150269969
3954-25,126.77916468382688
3954-26,295.9090912613005
3955-1,161.4759585504064
3955-2,79.52852773491588
3955-3,300.08933499944703
3955-6,71.59522350589761
3955-7,131.69319949080452
3956-1,103.73816599969552
3956-2,29.070937844359037
3956-3,140.3934419475189
3956-4,84.02724749287336
3956-5,272.2823725851439
3956-7,73.14820308735332
3956-8,200.99681174872842
3956-10,209.2639837915706
3956-11,168.93370272513698
3956-12,71.81663673859862
3956-14,247.11736598972027
3956-15,63.77278526202319
3956-16,74.9500891004769
3956-17,191.70380947692763
3956-18,210.45085130118582
3956-21,73.66032333982058
3956-25,145.2806830306546
3956-28,92.97089836246505
3956-29,153.51648857072007
3956-30,190.63170026936174
3956-31,86.88317194106219
3956-33,107.47293152309999
3956-34,174.14769025520317
3956-36,96.55950518031568
3956-39,91.33175342208597
3956-40,92.60919818484182
3956-41,121.86579681391302
3956-44,205.83358282632037
3956-46,130.01579602186996
3956-48,126.61128338254298
3956-49,358.1110501423527
3956-50,91.96257742502041
3956-51,114.89429129976651
3956-52,98.12876914453685
3956-56,285.9825178421579
3956-57,178.30460412100865
3956-59,90.61813381517675
3956-60,171.8591386403473
3956-61,162.34694736311258
3956-64,178.69218264827177
3956-65,204.09861743751406
3956-66,97.66238038618394
3956-68,146.739755551931
3957-1,206.7232548962229
3957-3,112.000692113495
3957-5,141.95301434765872
3957-6,282.5958705517768
3957-7,170.93030074448154
3957-8,276.6224661746685
3957-9,113.49919231585011
3957-10,66.6899854756857
3957-11,165.88668731217982
3957-14,113.276277194051
3958-1,169.43525422542484
3958-3,207.5591244156896
3958-4,189.7428119407905
3958-8,112.48652861568712
3958-9,111.41706573308392
3959-1,55.73276949402862
3959-2,94.69324248224211
3959-3,202.04550438115197
3960-1,117.70217647376035
3960-2,150.05067680354455
3960-3,131.95294359323225
3960-5,108.53317100322784
3960-7,210.87173802272423
3960-8,335.39311328239046
3961-2,47.174822046204326
3961-4,77.03406063801086
3961-5,192.91625680739565
3961-7,163.3635953322197
3961-8,207.85145667451044
3961-10,93.49817586370253
3961-13,170.03572139844854
3961-14,183.88845517018734
3961-17,130.34122173097148
3961-18,192.7078460751594
3961-21,147.6223237445554
3961-22,203.65016138228364
3961-23,44.58239601527043
3961-24,135.26185320736704
3961-27,76.69160830747873
3961-29,180.22042351905617
3961-31,157.67987071689322
3961-32,112.39889487501544
3961-34,55.173843545436256
3961-35,185.76313723920418
3961-36,179.72435654087272
3961-37,79.62431274100857
3961-38,157.49980859949562
3961-39,142.9445618549401
3961-40,58.446656447702054
3961-41,99.85419646266575
3961-42,200.96987930425794
3961-43,64.00222754537486
3961-44,123.8120877983572
3961-46,92.49312729961298
3962-1,133.6489590932215
3962-2,340.82480172825177
3962-3,97.82273490319577
3962-4,285.9583520357463
3962-5,61.47871917959344
3962-9,195.83439331875528
3962-10,53.427201218374194
3962-11,63.53306938863295
3962-12,177.51789018861083
3962-13,121.05354150455037
3962-14,165.56392939990508
3962-15,85.60854662682198
3962-16,70.42849574231604
3962-17,195.38805260639617
3962-18,92.16547607251674
3962-19,173.1273224650917
3962-20,42.76645125471123
3962-21,213.41444935898767
3962-22,186.09303566844892
3962-23,125.15232083467592
3962-24,218.49522718951948
3962-25,112.30133269196958
3962-28,131.9655757314718
3962-29,215.71542669009546
3962-30,155.50287797403035
3962-31,90.26441953377997
3962-32,281.0914179804938
3962-34,163.03970047708984
3962-35,217.60167974250302
3962-38,90.39509278082255
3962-40,90.31390499833378
3963-1,136.5614836028461
3963-2,101.24624011150598
3963-3,135.95913442538028
3963-6,78.19906461807417
3963-7,293.92088747168725
3963-8,302.33939316107177
3963-9,68.49079522349518
3963-10,259.967994711218
3963-11,119.8312344806809
3963-12,190.88496547969248
3963-13,62.11389033724724
3963-15,221.72900123300724
3964-2,113.4203286968678
3964-3,141.77661473767446
3964-4,145.53137317325553
3964-6,48.964830563615465
3965-1,234.40399349654297
3965-4,82.87071106031462
3965-6,233.49823627507027
3966-1,62.47881728085946
3966-2,88.94613266311619
3966-4,179.40202872358265
3966-5,114.93388754801903
3966-8,50.59286227742359
3967-1,167.94013167593448
3967-3,324.73425145912375
3967-4,246.1442396768924
3967-6,183.89490477377348
3968-1,122.44424462386297
3968-2,128.6345108995638
3968-3,213.44791532426802
3968-8,210.84433033185346
3968-9,135.25348634479593
3968-10,91.2563184930641
3968-11,177.15207069682106
3968-12,168.60652525920045
3968-13,160.23567856233944
3968-14,173.86699614383883
3968-15,65.05929777689244
3968-16,104.63395418315963
3968-17,87.89493159463053
3968-19,153.88939443642948
3968-20,101.29766451449063
3968-21,170.40791190247216
3968-22,64.95350887326845
3968-23,258.8705815310278
3968-24,76.80015928446855
3968-25,68.68025513458304
3968-27,92.46327481681635
3968-29,181.59906722399035
3968-31,269.5428372932695
3968-32,188.32558895130188
3969-1,143.26045243444332
3969-2,124.65329494401874
3970-1,80.14507088944924
3970-2,48.603994030281
3971-4,173.20603880772126
3972-1,41.19674287744962
3972-2,141.5239849471111
3972-3,100.16389331917999
3972-5,139.3007585931831
3972-7,155.931290615707
3972-8,162.7185903232065
3973-1,170.9884158835095
3973-2,44.77363443163051
3973-3,163.23098286561003
3973-4,65.91184223893899
3973-5,43.816092228596474
3973-6,190.21306194887006
3973-7,238.7238021708531
3973-8,99.62309506849324
3973-9,180.1788296572251
3973-10,284.0052061842298
3973-11,179.83722501683576
3974-1,96.10884640662483
3974-3,58.82332314157462
3974-4,144.2614123503275
3974-6,287.9759392216359
3974-7,260.78821658005154
3974-8,204.76826665404246
3974-10,120.42324385000057
3974-12,101.90873061042586
3974-13,233.53443546708354
3974-14,160.05386682894516
3974-15,156.46570414251778
3974-16,218.26972800238923
3974-17,228.79407322987504
3974-18,148.01693964695173
3974-19,218.25868671828903
3974-20,63.41264986402257
3974-23,182.25082198214716
3974-24,129.41452464506017
3974-25,75.83549696600801
3974-26,73.9865329613325
3974-27,230.2825245867984
3974-28,141.1737999771077
3974-29,134.35196679076927
3974-30,79.20697610088723
3974-31,97.39468354974339
3974-33,100.28886723143228
3974-34,50.547215266836474
3974-35,75.05374241656727
3974-36,96.29222867133265
3974-37,86.09860614601246
3974-38,167.50056020956413
3974-39,233.90072415922643
3974-41,205.51084634999688
3974-42,72.94510697999544
3974-43,58.010812888063704
3974-44,79.9798856969901
3974-45,176.9215845768722
3974-46,106.46885609563003
3975-1,83.80954523517852
3976-1,27.622093221650744
3976-2,59.9550498540591
3977-1,87.63269276148912
3978-1,47.89917456123419
3978-2,111.51645837295996
3978-3,191.45000107248035
3978-4,206.71875625749152
3979-2,185.450901309203
3979-3,87.4501656245202
3979-4,50.95230472256935
3979-5,152.11437348120793
3980-1,94.57284681379656
3981-2,217.90332681601245
3981-4,145.3155194222287
3981-5,103.87936258861177
3981-7,122.33077286645063
3981-9,115.89275230044552
3981-10,101.91558405453202
3981-12,96.26401995056415
3981-13,133.55624175603575
3981-14,284.5260612026931
3981-15,78.18979337195917
3981-17,185.64030906909045
3981-19,70.89123641531353
3981-20,65.25439143197639
3981-21,141.3025024767412
3981-22,115.85757272813169
3981-24,166.5578387924893
3981-28,77.24755729585081
3981-30,143.13093444310073
3981-31,79.09426409872412
3981-32,36.58407234769986
3981-33,172.80567215263943
3981-34,67.42931958864318
3981-35,31.2303608486912
3981-36,245.64031262749262
3981-37,192.67074661768066
3981-41,121.31995888692465
3981-42,90.41551769591086
3981-43,122.86667571688042
3981-44,53.57624838438346
3982-1,162.37419819433217
3982-2,102.98782976020823
3983-2,82.5923750601163
3984-1,91.93937676212818
3985-1,131.77024782638
3985-4,75.58910385959582
3985-5,124.40977613492969
3985-8,92.07576815557252
3985-9,192.6160915383707
3985-11,178.59141611168172
3985-12,222.7562930322748
3985-13,129.74529002636632
3985-14,156.81700612662462
3985-15,87.21462803683755
3985-16,86.17548134634694
3985-17,124.43366391075529
3985-18,95.48624932547432
3985-19,93.72039385252913
3986-1,75.06858166403732
3986-2,35.49820296424153
3986-3,92.30309469678994
3986-4,202.88666482714711
3986-5,60.28709223160854
3987-1,192.58628085507667
3987-3,156.15352001792485
3987-4,109.42434456404487
3987-8,78.1091461572978
3987-9,80.94540215114912
3987-10,218.10845647234544
3987-11,109.79547400022531
3987-12,134.68718282969076
3987-13,84.73532124767866
3987-15,127.41662190237852
3988-3,247.7792010895575
3988-4,243.70318156281462
3990-3,111.00700459768721
3990-5,259.510289493648
3990-6,158.3456475363535
3990-9,91.80686522813835
3990-10,94.41500441782497
3990-11,100.9983654009028
3990-12,74.87584388448522
3990-13,52.29703151865007
3990-14,170.21198146588512
3990-15,206.49834804161782
3990-16,396.8920122196394
3991-2,62.63446307887946
3992-2,175.58647875868388
3992-3,140.17390414672946
3992-4,329.95523082846034
3992-5,128.9650082048115
3992-6,398.56979091906135
3993-1,79.11876574591554
3993-2,93.59778068923691
3993-3,213.34863053191532
3993-4,208.59755840697864
3993-6,56.391117867314165
3993-8,93.81455397422974
3993-9,88.42536002989277
3993-10,154.7142196420359
3994-2,237.0058669393291
3994-3,57.686838702399434
3994-4,117.80879099907659
3994-5,51.9591556775207
3995-1,262.05335587514514
3995-5,223.61805410458408
3995-6,123.67001530977146
