id,off_spacing
3233-1,287.8199389828868
3233-2,393.53706251124925
3233-3,401.4702917150579
3233-5,170.13674000964318
3233-6,415.83265010208265
3233-8,205.27510993971885
3233-11,77.49389201157851
3234-1,491.2131541695037
3234-2,326.4823792403897
3234-3,345.9987231600294
3235-1,799.4670120657521
3235-3,512.7698024320293
3235-5,377.79630059869487
3236-1,400.00091011372774
3236-2,221.8255316971357
3236-4,168.81757175553457
3236-7,496.83620875119925
3236-8,204.2255295166882
3237-4,298.3217259432219
3237-5,254.76221837937948
3238-1,180.66713410332386
3238-3,99.3817567999755
3238-4,327.8627109526318
3238-6,390.84542837212643
3239-2,257.029676895278
3239-3,441.84929822532797
3240-1,736.1831252804462
3240-2,304.7967330298234
3240-4,157.50395600672857
3240-5,340.02029597694633
3241-1,92.16036018311547
3242-1,299.31901130530446
3242-2,501.2477462946482
3242-4,497.9429343063331
3242-6,278.67759375791616
3242-7,595.1055908910461
3242-8,322.22462673010773
3242-9,528.5729065982827
3242-10,418.4689936625186
3242-11,590.3672124912194
3242-12,408.3445152263629
3243-1,272.7788666253132
3243-2,305.53546902444276
3245-1,820.6558455743907
3245-2,563.8837732618786
3245-3,596.0969349943477
3245-4,385.80902628579486
3245-5,471.85492642717446
3246-1,298.09531577345285
3246-2,254.39018500336852
3248-2,282.69565156243607
3248-4,437.8656304278644
3248-5,203.52908272324828
3249-1,484.828359156057
3249-3,556.437825600577
3249-4,702.5935529087704
3250-1,492.6047446093304
3250-2,503.7720653999532
3250-3,384.3055772996995
3250-4,490.73279099646663
3250-5,51.8090550348611
3250-6,218.53306570346365
3250-7,375.6377159938097
3250-8,366.0057582595664
3251-1,420.0427183199847
3251-2,196.888606516427
3251-3,261.8993270299252
3251-4,317.5143803134608
3252-1,295.508148990222
3252-3,452.9508999196807
3252-5,321.8708945008922
3253-1,229.44041110720877
3253-4,161.3408023225959
3254-2,486.2221154415629
3254-3,260.5627724290373
3254-4,768.9064577948989
3254-5,406.56372964309026
3255-1,243.71691810893736
3255-2,439.0948657898015
3255-3,123.15208320774826
3255-4,492.3963838796979
3255-5,410.2420656703605
3255-7,329.84742283431996
3255-8,519.673925774131
3255-9,472.40237009421503
3255-10,223.08834155233626
3255-11,353.24541691867876
3255-12,411.1634916209068
3256-1,376.5955002418352
3256-2,331.4401505301132
3256-3,147.54665568587257
3257-1,467.1930228432881
3257-4,134.34557754058898
3257-5,606.4234828112114
3258-1,327.50578711025605
3258-2,601.3970852745324
3259-1,157.6011327574348
3260-1,475.35599471536807
3260-3,421.5689237259736
3261-1,499.8277276702137
3261-2,350.96400060917983
3261-4,550.8926691422605
3261-5,432.41658350298735
3261-7,150.27795351111945
3261-9,135.23306866290602
3261-10,315.2787267567717
3262-1,563.1315339382152
3263-4,479.0221628797134
3263-6,324.8896337419143
3263-7,393.1056418248792
3264-2,192.12905521443008
3265-2,168.39213715026455
3265-3,345.55046696522913
3265-4,50.460011092222885
3265-5,170.40695468115396
3265-6,438.6501793663257
3265-7,273.51426756444494
3265-8,232.39438712454702
3265-11,610.8677966863713
3265-14,221.60475998747177
3265-15,206.832173353627
3265-17,634.9853498550046
3265-18,427.10482029101195
3266-1,548.0474683614353
3266-2,463.57071854020404
3266-4,528.3553659108698
3266-5,321.0354951296023
3267-1,608.575573365305
3267-2,648.338068824721
3267-3,438.4735673601873
3267-4,395.40121718189516
3267-5,513.7360438280368
3267-6,360.545113985489
3267-8,383.28862403632706
3267-10,476.55421717829574
3268-1,398.93119828025107
3268-3,285.9262398907862
3268-5,504.0695684191161
3268-6,285.514735386235
3268-7,127.34090046707149
3268-9,213.24571944981903
3268-10,687.8112660734969
3269-1,340.419196565697
3269-3,265.3444882095631
3270-1,245.73672023703045
3270-2,257.2689155043782
3270-3,689.8310922195246
3270-4,534.81057630904
3271-1,308.64795403617825
3271-2,201.61482947778063
3271-3,368.6969742050055
3271-4,51.06859157437657
3271-6,454.30856014181614
3272-1,235.93408241825512
3272-2,493.89351528377006
3272-5,579.4924206774267
3272-6,395.3139772603961
3272-7,462.37419333866046
3272-9,548.0225804557168
3272-10,87.04669529373427
3272-11,452.69361668170563
3272-12,350.48021588564063
3272-13,108.79090633643962
3272-14,523.4546099324336
3272-15,445.2084850582267
3273-2,609.713704266217
3274-1,402.2193797238181
3274-2,660.6496761148716
3275-4,432.59917879642967
3275-6,488.20814418444274
3276-1,295.99447073838394
3276-2,420.63520148491557
3276-3,319.27762693495555
3277-2,224.45086019790915
3278-2,600.0226039327533
3278-3,331.54099778821586
3278-4,336.24750300503285
3278-6,314.0956579068254
3279-1,497.5764766627085
3279-3,375.22160123860357
3279-4,419.6257837373872
3279-5,244.9128065578471
3279-6,411.75156933209325
3279-8,410.9615158599456
3279-9,319.0571452098145
3280-1,329.18412979021105
3280-2,394.3697134868237
3280-3,339.5990353885545
3280-5,570.7369039623406
3280-6,693.7561931033429
3281-1,279.365740852935
3281-2,129.52028879854709
3281-4,463.8306675363307
3281-5,316.2289538361154
3281-7,288.4413148103357
3281-8,499.47987026584315
3282-2,458.6224663174921
3282-3,279.7513638792269
3282-4,506.56218200164494
3282-5,528.1068020680295
3282-6,531.2681474342003
3282-8,289.7558849753968
3282-9,139.90645522115707
3283-1,486.35963644371174
3283-5,587.2950827588553
3284-1,502.33910244875386
3284-2,271.6594371562336
3284-3,489.6424897589883
3284-4,157.26956605159705
3284-5,311.5074190890741
3285-1,381.5985374138685
3285-2,586.9193826065273
3286-2,607.7236723035127
3286-4,659.4952467325238
3286-5,461.5205666005017
3286-6,425.3187162782084
3286-7,498.2293455500193
3287-1,694.6912357684068
3287-2,129.60497359285455
3287-3,169.37844067864535
3287-5,276.16300419551055
3287-7,311.9766851076119
3287-8,112.82322333759109
3287-9,89.94562987489216
3288-1,710.3838925140776
3288-3,750.672211474469
3288-4,217.6337514248512
3288-5,272.9258547657704
3289-1,206.1040338247115
3289-2,767.4280169694483
3289-3,271.0357060513188
3289-5,790.7065121704604
3290-1,461.71651208228815
3290-3,414.4158230563627
3290-4,159.72058904434334
3290-5,395.0642806125986
3290-6,188.50129154837063
3290-7,369.39256887265356
3290-8,479.3972897227226
3290-9,491.3778620055624
3290-11,175.20160653432626
3291-1,554.8541484997928
3292-2,433.8046890974506
3292-4,132.1879079468776
3293-1,314.3277839272806
3293-2,228.7417513677002
3293-3,393.0236288181534
3293-5,364.30691672542963
3293-6,222.70609962169743
3294-1,388.1376480531462
3294-2,306.77465363830845
3294-4,260.1805904388388
3294-7,584.6784997874338
3294-8,503.28519951528256
3294-10,239.53479793286544
3294-11,425.64359474564344
3295-1,625.8577272127682
3296-1,345.26001050973923
3296-2,309.1953060223875
3296-4,472.7246268965023
3296-6,442.3366742294181
3296-7,287.2227175338122
3296-8,540.4679092809696
3296-9,118.60206006872659
3297-2,445.30363520024844
3298-1,374.6237390619053
3298-2,521.1718084062102
3298-3,345.12704683245795
3298-4,568.5467788415591
3298-5,308.55572583361567
3298-6,281.126154768313
3299-1,300.9844722372285
3299-2,408.18524564106656
3299-4,167.82393603816155
3299-5,328.55241038593294
3299-6,721.2920731619615
3299-7,321.56967350781645
3299-8,318.7063332481378
3300-2,412.9635097624041
3301-1,529.8047108523007
3301-2,429.8749337410053
3301-3,244.766432350033
3301-4,245.51865109772558
3301-7,355.3180041619138
3301-8,431.8405291216782
3301-9,526.4665804191126
3302-2,662.8733922277993
3303-1,303.8346638477087
3303-2,250.35158810341727
3303-3,437.73361153590696
3303-5,219.57176392501606
3303-6,315.8910258106196
3303-7,713.4312105096159
3303-10,265.2661173448917
3303-13,288.85944487828385
3303-14,150.71195539300527
3304-1,194.8115257985852
3304-3,177.38122144016222
3304-4,608.5938351465571
3305-2,621.3785311136476
3305-3,323.6657823128887
3305-4,307.81694656462537
3306-1,410.3170126245939
3306-2,208.86959092168843
3306-3,338.2828048839399
3306-4,586.626020464316
3306-5,734.888086677594
3306-6,645.4159639500596
3306-7,429.4593651612886
3306-8,269.79052255394595
3307-1,455.44391041689687
3307-2,140.7687785337281
3307-3,661.8284875638261
3307-4,442.1358264576489
3307-5,295.7151699347594
3308-1,711.5575451914648
3308-3,303.49251447281927
3308-5,490.0764375856354
3310-1,645.2285081584045
3310-2,486.3018063778245
3310-3,404.89110356403273
3311-2,507.6741303397141
3311-5,592.4798722900723
3311-6,456.48789040145306
3311-7,527.3216797691584
3311-8,400.8533033752092
3311-9,439.0003148235693
3311-10,274.86857542789676
3311-11,342.04494484015356
3311-12,208.19677795611267
3311-16,514.0959754294945
3311-17,486.6969978728612
3311-18,301.6450183750337
3311-19,297.6471783026863
3311-21,491.01171727316336
3311-22,560.395191083743
3311-24,295.46268419008663
3311-25,107.28222587396245
3311-26,321.50333556235864
3311-28,445.8758850380141
3312-1,230.78740318251425
3312-3,713.5508090036051
3312-5,143.2705706480893
3312-6,88.99535667346973
3312-7,67.68052079147628
3313-1,173.34365555032048
3313-2,513.5701742002074
3313-3,641.9410381199973
3313-5,547.3771211319075
3313-6,213.8384797959934
3313-7,560.0314885185063
3314-1,254.85610160999477
3314-2,594.520304770466
3314-5,355.6975542778386
3314-6,122.02190685977406
3315-5,113.91723064554358
3316-1,605.8035021930693
3316-2,280.208601587766
3316-3,285.12764230645854
3316-4,291.9416645656619
3316-5,395.6064326644606
3316-6,304.14137137970795
3317-4,432.7641677442729
3317-8,504.8595258311832
3318-1,341.68118705485506
3318-2,386.2923964154779
3318-4,316.0607702022255
3318-5,156.12839961981717
3318-7,625.4112136874334
3319-1,204.62533392663147
3319-2,355.6661283048222
3319-3,374.4248527902819
3319-4,460.4581954966766
3320-1,288.70484335268895
3320-3,314.0724425277288
3320-4,253.01630457167812
3320-5,195.66287359261412
3320-7,94.45156150661569
3320-8,658.027606596029
3320-9,257.24796940061185
3320-10,542.0546184824169
3321-1,550.5231908593055
3321-3,493.79085664974104
3321-4,448.5641362609201
3321-5,399.701314655581
3321-6,489.1722756088845
3322-1,459.6106795097986
3322-2,222.58941990920835
3322-3,623.233492962641
3322-4,202.76657132069158
3322-6,451.7549104442062
3322-9,171.84179348137673
3322-10,195.6549897403895
3323-1,473.4473447105013
3323-2,736.7496131494224
3323-3,303.1596150160335
3324-1,218.65028841043681
3324-2,401.5928490120083
3324-3,219.80693335846354
3324-4,323.607268908793
3324-5,340.6384242756973
3325-1,329.82481300322684
3325-2,199.9220982852596
3325-3,371.497568451638
3325-4,318.07775476449046
3325-5,492.0618794791791
3325-6,365.90325997097716
3325-7,439.1176815146507
3325-9,364.65680566306446
3326-1,296.3291202835315
3326-2,664.4497119357736
3326-3,331.4949953882731
3326-5,679.0957606503948
3327-1,420.363419307934
3327-2,420.0295269398116
3327-3,496.29804042771195
3327-5,614.2546511557343
3327-6,800.7783618863641
3328-1,211.6164809046907
3328-2,612.5036057764207
3328-3,186.57163618602124
3328-4,359.5390890655867
3328-5,630.6039992437734
3329-1,541.1316369022941
3329-3,185.77353240758072
3329-4,104.98605396742971
3329-5,553.1376242696564
3329-6,142.3430654712506
3329-7,231.50410810128574
3329-8,388.9020060751096
3330-1,300.4191628426892
3330-2,323.6641340943629
3330-3,110.42099764045167
3330-6,392.7551647308726
3330-7,295.6650227273633
3330-8,494.2039097333841
3331-1,762.3805143015447
3331-2,502.43479013386445
3331-5,289.4147173721913
3332-1,562.4693255087245
3332-2,272.57004111197546
3332-3,155.3632132990567
3332-4,429.2455257153835
3332-10,316.43498641168094
3332-11,237.67013374965006
3333-2,533.6050178009364
3333-3,598.4366157546347
3333-4,432.25959335226855
3333-5,360.41167806494036
3333-6,329.96534678249327
3333-8,322.9818699825961
3333-9,343.96303363239326
3334-1,92.11127338290862
3334-2,413.2070028763966
3334-4,83.30319439980656
3334-5,438.6605153797469
3335-1,400.88104410279914
3336-2,346.95549364239196
3337-1,562.1635850470012
3337-2,387.6889916545251
3338-1,274.70541590925234
3338-2,330.3717900427631
3338-3,141.31230853121872
3338-4,500.59665929852645
3338-5,117.05671103459497
3338-7,276.89416148479296
3338-8,213.6520461562004
3338-10,569.6820788950229
3338-11,564.1941587345717
3338-12,347.4788589385678
3338-13,492.2510414158511
3338-14,399.7804935530178
3338-16,91.96725950818906
3339-1,334.4538102170337
3340-2,327.76728174491143
3340-3,393.2972919113314
3340-5,301.7029933872336
3340-6,383.28686810682336
3340-7,388.48542566238905
3340-9,272.7353374640155
3341-2,558.2171404675195
3341-3,451.99448555350864
3341-4,732.6974541324832
3342-1,175.69430563803036
3342-3,227.03043886458397
3342-4,155.03991092531646
3342-6,142.82013684297794
3343-2,290.7575657221271
3343-3,634.987860524345
3343-4,515.7028512108992
3343-5,328.15757867787914
3344-1,523.017861228736
3344-2,220.0553582818425
3344-3,408.6296529363815
3344-4,53.46149615711249
3344-5,337.8061501490181
3345-1,50.9777607460199
3346-2,320.5589508151736
3346-4,538.3187232336272
3346-5,512.8236929731193
3346-8,286.30399670170664
3346-9,586.8407492302847
3346-10,171.42590236382193
3346-11,346.88184566641337
3346-12,116.4340691552565
3346-13,693.5572191631117
3347-1,324.07341650579156
3347-2,71.97539760757365
3347-3,69.48253631989121
3347-5,278.025068394473
3347-6,162.23748847971774
3347-7,82.97475465954801
3348-3,195.58127379641587
3348-4,509.1500911885142
3348-5,329.871663956126
3348-6,406.30891075978985
3348-7,374.3921532862453
3348-8,296.09796843933043
3348-10,124.9645670107841
3348-11,499.453509213279
3348-12,546.8874170198701
3348-14,601.0426013378092
3348-16,278.3801625756866
3349-1,348.91485476128224
3349-2,335.7559101106647
3349-3,308.3221870594805
3349-4,374.1133666080931
3349-6,226.20038304841216
3350-1,496.001737764289
3351-1,292.3198020152438
3351-2,176.82766197018793
3351-3,347.3264741410461
3351-4,451.68448512642635
3351-5,382.60157336857924
3351-6,481.9122717482971
3352-1,196.52350741339419
3352-4,497.2618786215129
3352-6,431.93358079718473
3352-7,226.9468648846348
3353-1,345.08306740997557
3353-2,234.5719637732036
3353-3,358.9664797560256
3353-4,523.9281866881571
3353-5,379.7573087309925
3353-7,63.2902037627354
3354-1,148.54166440759104
3354-2,394.0298705441145
3354-3,750.5444687257761
3355-3,205.9192496662497
3355-6,352.80035508933224
3355-7,428.03175866796164
3355-9,182.1399245477628
3356-1,310.3547668453113
3356-2,407.16046827047705
3356-3,234.03022743180532
3356-4,329.0923392828837
3356-5,208.91192379462336
3356-6,660.7586562111353
3357-1,250.28146543407604
3357-2,432.78987625219816
3357-3,502.21387455543095
3357-4,531.8338846649983
3357-5,449.97324475330186
3357-6,462.0488447264664
3357-8,218.92904561080536
3357-9,223.44980874705738
3357-10,555.0669288802956
3357-12,189.50089056512678
3357-13,627.8694709274567
3357-14,607.112734130422
3357-15,218.1143345743761
3357-16,388.2348597632931
3358-1,476.73269219755264
3358-2,344.2462655386828
3358-4,305.44807157944746
3358-5,276.8519951574795
3358-7,129.9893539373601
3359-1,782.9564748721878
3359-2,555.9320337635685
3359-3,514.8949152545215
3359-4,705.958672705434
3359-5,241.51344575433973
3359-6,179.0483884367353
3359-7,221.98525092901355
3359-8,552.034846690572
3359-10,306.8992681428683
3360-2,168.20493709513698
3360-3,389.00630697893484
3361-1,522.8397611784444
3361-3,312.4058399200011
3361-4,382.30226968718137
3361-6,458.8181893246349
3361-7,254.78963106640913
3362-2,315.84589656736296
3362-3,479.9739887912149
3362-4,697.7839966428836
3362-7,388.1182053402413
3362-8,523.18866222453
3362-9,348.8374881989093
3362-12,613.7936091707801
3363-1,348.60336342548885
3363-2,214.3377489340927
3363-3,364.4587320217138
3363-4,640.876071573877
3363-5,304.00154849907017
3363-6,334.18583762012395
3363-8,502.0479672436287
3363-9,569.9694203093177
3363-10,335.06451757961554
3363-11,240.32909703786856
3364-1,162.44476749262066
3364-2,170.36243842257622
3364-3,382.88133587220455
3365-1,223.20361323856963
3365-3,608.2317337891043
3365-5,560.2316705093283
3365-6,400.0999016049949
3365-7,106.66886722289587
3365-8,155.75487884264226
3366-1,301.8595357588666
3367-1,614.1908866247543
3368-1,290.0183726557209
3368-2,345.9974375583749
3368-3,122.28261932150562
3368-4,189.37277451620025
3369-1,473.18628127951195
3369-2,183.70927320225576
3369-3,213.179399845263
3369-4,497.78038450390613
3369-5,452.96440941405933
3369-6,527.3529654286363
3369-7,338.21152009136085
3370-1,520.760985215107
3370-6,364.7243053029873
3371-1,334.0807277173207
3371-3,510.20199405551386
3371-4,265.6261080931047
3371-6,310.69220215798805
3371-7,423.4265137389383
3371-10,267.58497285800286
3371-12,260.652970648743
3371-13,481.1941952329756
3371-14,393.86829407567006
3371-15,429.23135064559483
3371-16,596.6605853462603
3371-17,478.832095586666
3373-1,266.5077749819984
3373-3,404.36980512300465
3373-4,336.6729432892246
3373-5,620.5976458515394
3373-6,112.78775166251285
3374-2,241.40764475478795
3374-3,456.52435218139317
3375-1,675.6817233261837
3376-1,83.14721930823055
3376-2,502.567352673139
3377-1,442.7341352988997
3377-2,381.6748633224421
3377-3,652.4816037166206
3377-6,680.0984578685438
3378-2,304.7716589895862
3378-3,535.6898435818938
3378-4,36.43432000521349
3379-1,764.4214406186142
3379-2,619.5446282462955
3379-3,372.2894349960907
3379-8,362.8466801895423
3379-9,226.94838141078696
3379-10,642.4094785079087
3380-1,435.0221384087072
3380-2,256.32829130290884
3380-3,561.367811419279
3381-1,460.70023829630395
3381-2,336.1319463854411
3381-5,250.95737826268783
3381-7,137.84788623071577
3382-1,433.7643517686396
3382-3,439.8494646569178
3382-4,393.1137525230474
3382-6,323.980342088846
3383-2,682.7252853725319
3383-4,180.6839810696014
3383-5,224.08036662800765
3383-6,402.6774244494371
3383-7,298.6080442595241
3383-10,207.15067361061438
3384-1,333.47616853294824
3384-2,522.9329688326825
3384-3,179.52259711083389
3384-4,440.7670922055231
3384-6,222.32263274865068
3384-7,335.3287211951221
3384-8,247.1128699517614
3385-1,554.3334178339232
3385-3,557.8785967727508
3386-1,185.1798463648181
3386-2,443.5040850934073
3386-3,673.311155653813
3386-5,436.72838909994164
3387-1,211.62627810280992
3388-1,448.27660885246473
3389-1,212.7232614386835
3389-2,352.22451334501307
3389-3,682.7498070125355
3389-7,301.53640455593927
3390-1,542.1218208505409
3390-4,518.4380349707504
3390-5,496.22710182751064
3390-6,112.31993316741546
3391-1,387.85039661587234
3391-4,558.9398538660489
3391-5,54.80857135980807
3391-6,823.0066161027839
3391-8,377.8261361481419
3391-9,587.8099015853124
3391-10,357.86924882742187
3392-1,442.02672266778154
3392-2,355.54451828061553
3392-3,560.2464065481929
3392-5,457.13732323193847
3392-8,562.9519636090788
3392-9,713.6239994635796
3392-12,580.2533688869025
3392-13,452.63331487585003
3392-14,579.2986855133213
3392-15,146.15662334752284
3393-4,380.23706605243433
3393-6,141.9718302374421
3393-7,372.7703498480806
3393-8,421.3739107255551
3394-1,673.334230314625
3394-2,661.2123790249988
3395-2,399.47636485542785
3395-3,593.8910382791221
3395-5,189.88594016144975
3396-2,364.62297345380176
3396-3,217.94466233413652
3397-1,608.5495217084367
3397-2,306.15103718106616
3398-1,517.7856081171717
3398-3,213.09938950514515
3398-5,310.12808540299875
3399-1,238.05084807660114
3399-3,185.04080487424108
3400-2,483.541861281303
3400-3,629.3991436820971
3400-4,73.83024108483026
3400-5,605.6725953391438
3401-1,315.1689855069598
3402-1,411.3504392367397
3402-2,493.82374617312587
3402-4,312.7548517199835
3402-6,390.58126328565817
3402-7,710.141170433282
3402-9,107.13784105748891
3402-10,123.93272923521431
3402-11,319.07755393547086
3403-1,644.8470309928108
3403-2,432.0539835780405
3403-3,351.46261477099614
3403-4,553.8809509016348
3403-5,460.1077143956324
3404-1,312.26913851152426
3404-4,509.6127442153497
3404-6,380.04986901402515
3405-2,452.6433651284252
3405-3,375.9537479765162
3405-4,395.9799542004163
3405-7,314.8807883079978
3405-8,523.1185233813378
3405-9,314.75506785059883
3405-10,294.40339567733133
3405-11,352.51585584673523
3405-13,323.1569251471457
3405-14,614.9343451953464
3405-15,592.2555399873476
3405-16,230.4955373206589
3405-17,660.0238215381089
3406-1,144.05892357880361
3406-2,563.6571133987798
3406-3,601.5907012916285
3407-1,167.53292612164984
3407-2,391.9535461266514
3407-3,200.70566291048578
3407-4,495.39745138380283
3407-5,251.31542622695395
3407-6,348.8931320600402
3408-1,385.9385661876745
3408-3,513.6422829425757
3408-4,226.22806274599293
3408-5,540.7270795852368
3408-6,526.0866369053365
3408-7,195.97402945299223
3409-1,330.6011403575377
3409-2,631.1037295703466
3409-4,187.8005819770799
3409-5,422.18701071110195
3409-6,214.86005138975304
3409-7,304.853597288678
3409-8,676.1117412783334
3409-10,614.8662908631534
3410-1,362.70556406553527
3410-2,149.79658798149944
3410-3,105.75319810976816
3411-1,368.6711828134903
3411-2,496.91161814104635
3411-3,446.7034042809321
3411-4,538.9530889562304
3411-5,145.71820035175335
3411-6,166.21614446044538
3411-7,291.2647190617233
3411-8,152.65881556719216
3411-11,536.1894753700008
3411-13,420.73743455324575
3412-1,103.75521784893704
3412-2,383.2103688981815
3412-3,250.07566549019884
3412-4,195.30941214299332
3412-5,50.74972742985392
3412-6,61.67874517809356
3412-7,327.1080668005349
3412-9,592.2004962286431
3413-1,176.04679023268352
3413-2,287.19973137416844
3413-4,345.27057551359906
3414-1,565.5664579364195
3414-2,263.15567044619957
3414-3,353.8544870994043
3414-4,461.7611289438647
3414-5,198.25576396371628
3415-2,420.4929570709968
3415-3,590.730460768467
3416-1,520.3581705678193
3416-2,224.199144855189
3417-2,424.03869373391274
3417-4,342.1881852093371
3417-6,284.74864448167057
3417-7,554.6114876513102
3417-8,195.67852851242196
3417-10,427.08558656140883
3417-11,481.8590563215264
3418-3,355.43743321116324
3418-6,358.91912773702853
3418-7,338.8745103321546
3418-8,365.5404783667366
3418-9,302.120260121437
3418-10,333.7753777290112
3418-12,372.7439798045241
3419-2,227.45408077137654
3419-3,164.89397359746766
3419-4,288.31839010227657
3420-1,305.99210928046284
3420-2,306.3046284846276
3420-3,476.0368344372399
3420-4,432.7776633646673
3420-5,290.51185792874514
3420-6,575.2483728234964
3420-7,392.7545437735881
3421-2,567.9627104939524
3422-1,216.56460207223688
3422-3,518.3761972297182
3422-4,578.6122145190805
3422-5,67.31959201461444
3423-1,533.1297392627707
3423-2,337.1953540317058
3423-4,286.9150505214657
3423-5,416.83346150726953
3423-6,258.76428398143196
3423-7,316.1271363080458
3423-10,82.31088791364641
3424-1,649.9185168850263
3424-2,608.6312044489594
3424-3,92.75166317701974
3424-5,257.35038443649205
3425-1,332.078182764507
3425-2,349.75037341597397
3425-3,247.41929237906857
3425-4,287.24970072675774
3425-5,130.48510149093397
3425-6,522.611899725078
3425-8,425.7518006258242
3425-9,272.10508838765065
3425-10,189.97612674016239
3425-11,554.0888124793358
3426-1,307.08108859002954
3426-2,305.1832189656934
3426-5,344.0136658036638
3426-9,278.68082787619085
3426-10,451.5807248276975
3427-1,423.63550432181336
3427-2,171.48348986105725
3427-3,280.80639962804923
3427-5,366.5014403104816
3427-7,187.71016667307705
3427-10,337.3639643948005
3427-11,417.60985524531486
3427-12,236.640350230337
3427-13,419.3624656787532
3427-14,154.1385806603951
3427-15,332.5393329630492
3427-16,338.42752881875145
3427-17,196.64972439654662
3428-1,249.25202692596486
3428-2,410.2810503495501
3428-4,612.3009489486419
3428-5,609.5884436957147
3428-6,399.0003535403244
3428-8,560.2958490117431
3428-9,255.91192259306536
3428-11,483.14611895508574
3428-12,431.0536844251175
3428-14,133.03159996450654
3428-15,290.9305003619663
3428-16,291.0365369144161
3428-18,294.3866035888311
3428-19,518.0591351856526
3428-20,330.8172321443344
3428-21,639.5461872928131
3428-22,527.7490404570083
3430-2,215.42250876341598
3430-3,616.2197206809119
3430-4,544.4801998050849
3430-5,717.6190821277856
3430-6,206.26643697795734
3431-2,650.3620295274397
3431-3,264.81826436634515
3431-4,491.52258072536256
3432-2,158.21685052672277
3432-3,394.3312660766098
3432-4,339.45720850765986
3433-2,116.43553584210699
3433-5,397.5701334204514
3433-8,257.69360885491795
3433-10,340.20362242312285
3433-11,280.0866415862997
3433-14,390.64793764192814
3433-15,207.04679566111554
3433-16,299.54003951915274
3433-17,529.6464499666577
3433-18,619.9329630572472
3434-1,454.74278356211744
3435-1,633.4367984131258
3435-3,313.7284598277778
3435-5,491.85490524896124
3435-6,427.17006703493394
3435-7,164.04767452555606
3435-8,310.30453783761345
3435-9,284.88775997579216
3435-10,152.46296242025278
3436-1,398.7527647084333
3436-2,435.7510182081529
3436-3,723.3875106678743
3436-5,347.90890067240764
3436-6,507.37582125676795
3436-7,400.40054284838084
3436-8,420.0377378044951
3436-11,392.8356097185574
3437-1,458.62494708721874
3437-2,264.2344953034211
3437-4,454.75194711342994
3438-2,145.40256284692214
3438-3,97.8384433170286
3438-5,335.98419956629573
3438-6,437.4464726678867
3438-7,182.94560514824823
3438-8,209.22005636106266
3438-9,303.4456849408615
3438-10,713.4924444947983
3439-4,348.1860727036791
3440-1,558.2250408755749
3440-2,150.05074169794466
3440-5,554.7981398712243
3441-1,604.2775095915458
3441-2,568.684424732451
3441-3,244.09846350694488
3441-4,400.8441031936095
3441-6,203.47815070884064
3441-7,315.1224438671696
3441-8,558.2089085757107
3441-9,339.7997675494661
3442-2,121.36472429377187
3443-1,419.3252567228516
3443-3,652.2303287905498
3444-1,620.8789159316264
3444-2,131.84998548833133
3444-4,157.41972653564596
3444-5,133.27612596566246
3445-1,150.6856125716041
3445-2,560.9963922379768
3446-1,173.94446787114885
3447-1,64.2689601651166
3447-4,327.749049868268
3448-1,349.30717423173405
3448-2,378.4621135139664
3448-3,221.6171917447391
3448-4,640.6935049416552
3449-2,396.6293229387133
3449-3,283.35497800790415
3449-4,429.77885822060483
3449-5,663.3408689671718
3449-7,375.3920573327389
3450-1,822.4146183482978
3450-2,251.15620390478693
3450-3,571.4943253920677
3450-4,359.1589906775041
3450-6,275.70284983576744
3451-1,367.2214793664899
3452-2,311.876456914031
3452-3,328.93110967491504
3452-5,130.39166969499763
3453-1,229.07917254758993
3453-2,482.0092870535751
3453-3,141.62998280957527
3453-4,332.82072837316827
3453-5,520.1753715753703
3453-7,213.1072386884434
3453-8,116.06552804480066
3453-11,552.1771449429816
3453-12,577.9430986588952
3453-14,538.166283031808
3454-1,566.5465834517626
3454-2,221.04644328030327
3454-3,471.2591352041053
3454-4,122.82215303894338
3454-5,276.64464698385495
3455-1,330.909159936297
3455-3,603.3942611191583
3455-4,361.0865039978928
3455-5,653.8760921090457
3455-6,615.3844519187465
3455-7,261.3143737123647
3455-9,402.47227334104696
3455-10,415.1287275865425
3456-1,249.2818207725552
3456-2,436.94622781027806
3456-4,417.56758589543756
3456-5,325.32122084393984
3457-3,579.619224123046
3458-1,170.63192484916328
3458-4,486.1836157879967
3458-5,402.75892569749396
3459-2,379.20095566806907
3459-3,167.01302977072896
3460-2,538.8114005032885
3460-4,85.21896277723212
3461-2,321.5820692012427
3461-4,428.55063578864036
3461-7,441.36402173857164
3461-8,241.52186069368395
3461-9,470.4909288028093
3461-10,135.65416453578942
3461-11,358.83425787097417
3461-12,127.3449407791328
3461-13,380.7062438995466
3462-1,544.4544659292521
3462-4,217.83502696697605
3462-6,489.463511222781
3462-7,208.0226470841044
3463-2,306.409572338324
3463-3,156.640972005329
3463-6,105.42575363066635
3463-7,118.94210571540614
3463-8,500.90394580554243
3463-9,427.6584298803036
3464-2,437.76409230716587
3464-3,394.74245014353437
3465-1,555.4188158110965
3465-4,231.94330048426627
3465-5,255.98019197785908
3466-1,243.4233947595372
3466-2,121.99077170901822
3466-3,364.3354283166284
3466-5,152.98628649345017
3466-6,171.05016051837538
3467-1,315.858919159936
3467-3,172.5908737391744
3467-4,266.90858894558414
3467-7,376.9120817259198
3467-9,280.24401939267045
3467-10,630.4505847727175
3468-1,456.21887674455036
